"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R3T23NHLRX0CVL",1,358,392,"N","N"
"R3BY49390CM6ZO",1,123,138,"N","N"
"R2UIFLQ9Y6WDDS",4,96,99,"N","Y"
"R1RBS7OH9X11N1",1,51,58,"N","Y"
"R1PIXIB3OF83BS",4,26,26,"N","Y"
"R27Q26EXEU4CPL",1,24,25,"N","N"
"RTE1OQ6A8FYLJ",5,25,29,"N","Y"
"R3QHC6YA9FOCQS",1,23,24,"N","Y"
"RMI4RVW07GQSJ",5,27,27,"N","Y"
"R1ESWAWJQXLDNC",1,19,23,"N","Y"
"R2P7AIZVEJEON5",4,20,21,"N","Y"
"RYC728AGBE9OJ",5,20,22,"N","Y"
"R2LFZ6FT1XYV6Z",2,99,118,"N","Y"
"R95KZE52YEZVD",5,34,35,"N","Y"
"R3952WHA2Y30ZU",5,66,67,"N","Y"
"R24ISK7BMU2I6P",2,19,21,"N","Y"
"R3R5GK5ZDIRQUL",1,14,24,"N","Y"
"R18OX4EJDXWNO8",4,31,37,"N","N"
"R16I0BIV6XPB4P",2,44,51,"N","Y"
"R7OD1HGIXS22B",5,121,124,"N","Y"
"R15EY12R54SBXI",4,26,26,"N","N"
"R3FAD7S161VVCD",5,28,32,"N","N"
"R2A5NC8JIDT6UJ",4,18,32,"N","Y"
"R4S2NIE9F8OU",3,20,23,"N","Y"
"R10ETOMAKDLJFC",5,21,25,"N","Y"
"R3NP6BMGUN528D",1,26,27,"N","Y"
"R2KWBPK57U5MTM",3,23,23,"N","Y"
"R13POTK8M6NJLP",1,74,82,"N","Y"
"R1WQ0S3RW0P1FG",5,102,102,"N","Y"
"R5IUI7H5WUJ9D",5,75,91,"N","N"
"R1X7BYUEP6SURJ",5,42,45,"N","N"
"R1P67JXUHCBNPI",1,43,54,"N","N"
"ROHRGXC06Y4M9",5,24,26,"N","Y"
"R30TD3PWDAWWPS",5,37,41,"N","Y"
"RQX6U5PMUYRR7",5,28,35,"N","N"
"R33IKHZXB6UIJW",5,43,43,"N","N"
"R1M49ON1E65K86",4,154,182,"N","Y"
"R2LPUZBKF25HDC",1,925,982,"N","N"
"R2YU05A0LV52Y7",1,455,515,"N","Y"
"RJQGGB210CD7J",5,21,24,"N","Y"
"RBJ3L5LBT3OAQ",5,24,27,"N","Y"
"R28YHV8QPARNM2",4,110,112,"N","Y"
"R20BYO3KKRK3RC",1,23,27,"N","Y"
"R19Z8VY1KI8D4Z",1,29,32,"N","Y"
"R2241RGORGFJJ1",5,36,38,"N","Y"
"R2RIQ6C58SOSJ9",1,31,35,"N","Y"
"R2NSI19ERX6HRN",1,50,57,"N","Y"
"R37YMKCN8T5HED",2,24,32,"N","Y"
"R1UMIK6H96DHNF",5,34,40,"N","N"
"R2XXKGN5249UMB",5,22,22,"N","Y"
"R1ERIKJV7WE14A",5,18,21,"N","Y"
"R28FMSRGRG6VQN",5,157,160,"N","Y"
"R1GDJG5HOGXCRC",5,130,136,"N","Y"
"R3STHRSJE0BY57",4,24,46,"N","N"
"R3R0W1RK2RJZJ1",1,18,21,"N","Y"
"R9AS1PR0I6X6E",5,27,28,"N","N"
"R34PL12WFYK569",5,19,22,"N","Y"
"R3U1NPIUKPV1GY",5,35,37,"N","Y"
"R1SKDP3LWJXWX9",5,30,33,"N","Y"
"RHQ7EOX0QCSHN",3,30,33,"N","Y"
"RI5RRGBKMJWRG",5,56,65,"N","Y"
"R1ZHJU5YSF3IYT",1,43,50,"N","N"
"R384Q4B8MJR0MQ",5,27,27,"N","N"
"RFPUXB4VQHLRP",5,22,22,"N","Y"
"R3QN2UOWO6VO6B",5,45,53,"N","Y"
"R2JPIUDZG6HYS0",5,39,44,"N","Y"
"R1V4ELL8P30ALQ",3,88,97,"N","Y"
"R2ZR2KBV92801K",5,63,63,"N","Y"
"R32PLK85HAV1DQ",5,24,44,"N","N"
"RYM6INTXCO60Z",5,22,24,"N","N"
"R35YH8G9U1PTVF",1,20,24,"N","Y"
"R10EOUDT77A49L",4,36,37,"N","Y"
"RG5DRJ4HFY2OV",3,34,41,"N","Y"
"R2440OMZTHO6GM",4,21,22,"N","Y"
"R171WQ609JRNXB",1,23,32,"N","Y"
"R3SY7T87T3569T",5,74,77,"N","Y"
"R3GI9WOKRAQVAX",5,22,23,"N","N"
"R1RM8XG23ILRKY",1,56,64,"N","Y"
"R3DNNZLT3Q1RU5",5,27,47,"N","Y"
"R234V2F7KVEGFZ",5,22,24,"N","Y"
"RSJ60B2S3B5YP",5,28,31,"N","Y"
"R3Q44YTKTK7TZ4",5,216,238,"N","Y"
"R10U5JMVVN1HRX",3,76,95,"N","Y"
"R1Y2R3HYK79JX",5,72,75,"N","Y"
"RGR28GM2EPBW",1,22,24,"N","Y"
"RQ0VIHPW2FN7K",1,17,21,"N","N"
"RWD4SB9GLTUEF",5,58,60,"N","Y"
"R2S05M3FQYIFXU",4,283,305,"N","Y"
"RWX1BSREN62UQ",5,22,23,"N","Y"
"R353HBBWIMAN9O",5,64,68,"N","Y"
"R302RIMMMBHYO3",5,43,45,"N","Y"
"R67Y3VG9RVAM",5,373,383,"N","N"
"R1WHWZ02HYPCQ6",5,27,30,"N","Y"
"RUO5SV8VCEPWS",5,29,30,"N","Y"
"R38814RPFH5VUY",5,23,24,"N","Y"
"R3PVP4HE96AAJC",5,85,108,"N","N"
"R31R8AD7QU9RPO",4,17,31,"N","Y"
"R378413SABPYO7",1,23,25,"N","Y"
"R2KXX94V786P8I",1,53,55,"N","Y"
"R3BY2LCT6V206E",4,170,202,"N","N"
"RY4009PD11V08",5,56,60,"N","Y"
"R21HP8Y1LULUN4",4,72,81,"N","Y"
"R258AJJGX33QDQ",5,46,63,"N","N"
"R3ADE5TRKGJ2ZA",5,23,23,"N","Y"
"RMH7HCJ6M5HI7",5,42,43,"N","Y"
"RUAB3W6RE885E",5,20,21,"N","N"
"RRW17K2MCYG46",5,20,22,"N","N"
"RKLJCA5XQ27Z4",5,29,32,"N","Y"
"R1AB4JE1RMKPFB",4,24,24,"N","Y"
"R3KY16AMUPR4W1",3,65,78,"N","N"
"R3MNW3DH8SYRTL",5,25,25,"N","Y"
"R3IRIU803AZEL6",3,48,50,"N","Y"
"R23MNVNFF7FPCJ",5,75,86,"N","N"
"R2Q60YC0LWSU98",5,51,52,"N","Y"
"R3FSD0Z2LQIK63",1,52,63,"N","Y"
"R2VODSQXWKPP2C",4,51,59,"N","Y"
"R1LSHLKZ8M8HN2",4,23,24,"N","Y"
"R6HUOQLQNCYW3",1,56,60,"N","Y"
"R1ZW7YPGIHZZ9W",4,38,38,"N","Y"
"REENDQHASTG4J",3,22,30,"N","Y"
"R3UMRT6XKAU4Y5",1,21,31,"N","Y"
"R1I2RHI6NETVUV",5,64,68,"N","Y"
"RRL9914GARDGO",1,14,23,"N","N"
"R256P6CN64KXKE",2,19,21,"N","Y"
"R3M4GP1X7CGZM9",5,42,42,"N","Y"
"R3TC9Z2XOEZC5",5,84,92,"N","Y"
"R6VPDSN4B5S9B",3,54,55,"N","Y"
"R36NNUXNMQ8EKZ",1,2463,2575,"N","N"
"R1C10HIR9EC5HC",5,38,39,"N","Y"
"RF9HQPWDU66RB",4,21,21,"N","Y"
"R28VC5PTNWAWSP",1,98,115,"N","N"
"RTYU05KXPA871",1,73,78,"N","Y"
"R1P3VF9ZGNXCV3",2,26,30,"N","N"
"R37RDEI4J77FHY",3,33,34,"N","Y"
"R2WHMZE67ESRS0",5,18,25,"N","Y"
"R6NX0L7QM38NC",5,42,45,"N","Y"
"R1RL0XBWPB76RO",1,27,32,"N","Y"
"R34GZD2XXGVW0W",1,24,27,"N","N"
"R3ED1NX1WPMQ3G",5,23,28,"N","Y"
"R3I2KS4UVLSY01",5,23,31,"N","N"
"R24VHT4CWEI9V1",3,18,22,"N","Y"
"R10FUOWC30LEMQ",5,20,24,"N","N"
"RF9B3IPHVKQ6F",4,68,70,"N","Y"
"R6RE9ZBOOZE11",5,26,26,"N","Y"
"RTMZTTTK3W0JS",1,13,22,"N","Y"
"R2ROP1AK4EI9PD",5,28,29,"N","Y"
"RA81QNTWZ50HD",5,58,61,"N","Y"
"R12LL7RHA2RWXT",5,190,193,"N","Y"
"R1AT377URVWPZ5",5,26,29,"N","Y"
"R2XBTPFZYLC4ZV",1,33,34,"N","Y"
"R7IJET3BS6MNU",4,44,47,"N","Y"
"RGXLFTR31J561",5,29,34,"Y","N"
"R16LYCQ328VID8",4,19,21,"N","N"
"RGU6CQOX1SGPQ",4,53,54,"N","Y"
"R1Z6MG0VC35FJ8",4,85,86,"N","Y"
"R1O9OI9BCN5DX2",5,27,29,"N","Y"
"R2M2KGHGF6QHER",4,120,128,"N","Y"
"R1P2220O4ZMP2Z",5,21,22,"N","Y"
"R3QWIMRS0GR75K",5,65,72,"N","Y"
"R13RBEJJFPPBN9",4,37,42,"N","N"
"R3SYZXM8FO0YJY",1,18,21,"N","N"
"R2OIVYUEOU4MTQ",5,19,28,"N","N"
"R2GHJY2EN4G71S",2,156,179,"N","Y"
"R1OXTPL4HDAK7M",1,16,21,"N","Y"
"R27L5BLL9Z1X64",5,43,45,"N","Y"
"R3I890VYGRLHAT",5,53,56,"N","Y"
"RCJB4ZOOOPDSG",5,22,27,"N","Y"
"R2ETUDLGFJ00X3",5,16,22,"N","N"
"R374S6HD8POLWB",5,54,59,"N","Y"
"R1L4ROQL36DZFS",1,42,44,"N","N"
"R21D2BDWUTCERJ",4,30,32,"N","Y"
"R33G4LWYDYUPLV",4,26,28,"N","Y"
"R2DF0R6OI49ZTH",5,75,80,"N","Y"
"R1IPWCP4OTZYNG",2,22,26,"N","Y"
"R1FRYRBSC8FU5G",5,51,52,"N","N"
"R9GD1NE6E4411",1,12,22,"N","Y"
"R2C3CJNKR6WUW6",5,24,28,"N","Y"
"RSODOTCGPAJZ",5,16,21,"N","Y"
"R4JQC2QWQGS18",5,39,40,"N","N"
"RZEH1CAYPDDII",2,11,21,"N","Y"
"R30DUY8YXUHKLO",1,18,29,"N","Y"
"R3449YYG1OH10N",3,16,21,"N","Y"
"R2SUWZM3MWBOHO",5,25,29,"N","Y"
"R1NV19NHH3GT2K",5,33,44,"N","N"
"RZXXJW8T3Z2QB",1,15,26,"N","Y"
"R3EN5VHY7UBDKN",5,52,55,"N","N"
"RL7S5ANXODL8M",1,20,21,"N","N"
"RVHOWDOQLXNIV",5,23,24,"N","N"
"R20VVE59HNBUNT",1,34,68,"N","N"
"R36RBZ34KRTTT0",4,31,33,"N","Y"
"R34MN4O2X88DM5",5,229,239,"N","Y"
"R1B25JYPVSEPXA",5,44,45,"N","N"
"R35WOU3NBAR3DE",3,49,55,"N","Y"
"R32F88GOW1HB6X",4,40,42,"N","Y"
"RZKZKKBFV065T",5,36,36,"N","Y"
"RB35HYK3AOHGT",4,109,116,"N","N"
"RRVGSY7JA5LSY",5,440,453,"N","N"
"R24PFOZAWP456B",5,246,275,"N","Y"
"R17UQ57DKCCBG0",5,33,40,"N","Y"
"R31CI7RWAQHY88",5,291,345,"N","Y"
"R19WBR300AAOUI",3,28,30,"N","Y"
"RGX1N8P6FUAEU",1,39,50,"N","Y"
"R2ZS3WCJYUDQH0",3,101,115,"Y","N"
"R1REY4OJM2320J",4,22,22,"N","Y"
"R1W7XZ4WMFIQ3G",5,21,23,"N","Y"
"R2CEYHEUTANEKG",5,47,51,"N","N"
"R2M66WH0OZMSHU",5,28,28,"N","Y"
"R17PLLSCRL29YZ",4,565,579,"N","Y"
"RGOE1SMJU2HTS",5,40,55,"N","Y"
"R2E4KXX3D5WC15",4,50,56,"N","Y"
"R12FGLGTB34COP",1,19,23,"N","N"
"R1JS1EHHY3Q033",5,28,31,"N","Y"
"R3RKX3G7VNUH0H",5,20,21,"N","Y"
"RMMOL2XBTOY2T",3,27,28,"N","Y"
"R242SAI6ZOL74S",1,22,26,"N","N"
"R2F1SAISLFNRUB",5,31,33,"N","Y"
"R2NEZSINSFZTDH",1,22,24,"N","N"
"R13IR5BUDLV5PF",5,220,224,"N","Y"
"R2MKTL7EC13LWQ",5,20,21,"N","Y"
"R1C6LEZBV6A76I",3,20,22,"N","Y"
"R3P0ZZBRFZ04DR",5,29,30,"N","Y"
"R2BJ8PMWGOX3SS",5,43,45,"N","Y"
"R2IMRL06BEXM2",5,48,54,"N","Y"
"R1YDKPDQCWAFL",5,25,26,"N","Y"
"R1BSIVQZLJWRES",4,18,26,"N","Y"
"R3A15RUGENXN84",5,35,38,"N","Y"
"R2241OA5JL16SW",4,24,27,"N","N"
"R15ECRFQTGILA0",5,60,63,"N","N"
"R25NIU1BRJO24O",5,42,44,"N","N"
"R8PBFLOPQ6ZR9",5,20,21,"N","Y"
"RHJ008UCP0RQK",5,24,24,"N","Y"
"R1DQO8W26T2QOK",4,41,43,"N","Y"
"R1BY7IUCABWK8X",2,20,25,"N","Y"
"R324AYT3QMSUAH",5,23,25,"N","Y"
"R124ZWSKDNDWXX",5,23,23,"N","Y"
"RWD2RCUTMQ6UD",5,146,149,"N","Y"
"R1424NXTWK7TSE",5,32,34,"N","Y"
"R19LE8TLF4BZAW",5,39,45,"N","Y"
"R1OR1GG79RAALP",5,28,31,"N","Y"
"R3P1JHQPTP9M4Z",5,22,25,"N","Y"
"RNCZQDFM7APFI",5,20,21,"N","Y"
"R3LUFUJF7RKWRQ",2,17,21,"N","Y"
"R13VQFCO2KLXOS",1,14,23,"N","Y"
"R1E2IWXEA9Y2J",5,20,21,"N","N"
"R3AMPWMF5A7FEH",4,168,172,"N","Y"
"R21DKVSWL3K9SR",5,21,27,"N","Y"
"R37X1NZ5NS13BL",5,93,108,"N","Y"
"R3V5RO6HF6H7C6",2,61,66,"N","N"
"R84YDX9SCAKPN",5,27,30,"N","Y"
"R1NN0ICQ6TT80F",4,24,25,"N","Y"
"R1E3XKXGUN8877",5,20,24,"N","N"
"R1D29X1DC0A03J",5,32,34,"N","Y"
"R2BFVO07194OC0",5,42,44,"N","Y"
"R1KRKY43IJ47GE",4,199,210,"N","N"
"RFGCXCQW85S2P",4,599,610,"N","N"
"R26HAO4R881FT6",5,140,141,"N","Y"
"RNDLQC3GKL7FA",1,41,41,"N","Y"
"R3CDWCYY87H1G2",5,44,45,"N","Y"
"R3GZ5EMG6UG9ML",1,32,44,"N","Y"
"ROMDCPAQIG7KC",5,97,118,"N","Y"
"R2BG9DJXVIFCAH",5,20,23,"N","Y"
"R3FJN8W23QA0SJ",5,47,48,"N","Y"
"R20PTLGAMW6625",1,21,22,"N","N"
"R30UQ8K21Y9VKT",5,100,106,"N","Y"
"R3E7IOPM1XAPI8",5,45,48,"N","Y"
"R2I4WWSHGWSOMU",1,42,47,"N","N"
"R1PZDHLJHHH4DM",5,35,39,"N","Y"
"RKFYNUEQZM19G",5,19,21,"N","Y"
"R16BKGBD5B208N",1,24,28,"N","Y"
"R17C5L9NE7315",1,21,22,"N","Y"
"R3GKWPEXHY0JML",5,28,29,"N","Y"
"R1Q1P1C8SZVK3K",5,22,24,"N","Y"
"R19PC78IIAFWMR",4,19,22,"N","Y"
"R3JS7XBV9XH930",5,27,27,"N","Y"
"R23EHBHHD9RIQH",1,57,77,"N","Y"
"R2XRW4R7V4GTTV",4,19,33,"N","Y"
"R3GMG7ZF1XEHYM",1,18,32,"N","Y"
"R3P92EJYKMTPT9",1,23,26,"N","Y"
"R1ZHXRX0B9YCX8",5,44,64,"N","Y"
"R195EWQ6SZA1DY",2,30,35,"N","Y"
"R286Y3U8UFJ8RP",5,75,76,"N","N"
"R132VEVWYFEXVK",5,21,22,"N","Y"
"RXUH653ATJZZC",1,24,25,"N","Y"
"R317PC45IKVL3Q",1,62,72,"N","Y"
"R36CZ787BCPM06",2,20,25,"N","Y"
"R2SN4693EOH08Z",1,19,22,"N","Y"
"R3G0WG7LUHFH7O",5,167,173,"N","N"
"R3KFED5JP5JA0T",1,44,45,"N","Y"
"R3IHSHEV3R1G8G",4,77,83,"N","N"
"R6GAX6D9EYGKB",1,21,24,"N","N"
"R1MFV4I0QHN4TG",5,20,23,"N","N"
"R2QHL2DIWOMP43",5,25,27,"N","N"
"R73XVMPJOWY2Q",3,188,224,"N","N"
"RNEAT4EA03FT4",5,58,64,"N","N"
"R2ZNURGH085YYA",5,45,54,"N","Y"
"R377QUVHPPFF26",5,40,55,"N","N"
"R73T4G9BP4AB7",5,27,28,"N","Y"
"R28K4HGKVLDER2",4,17,31,"N","Y"
"R1LXDLE9DK4V48",4,22,24,"N","Y"
"R2GHZVWFYLUTYT",1,566,619,"N","N"
"R16FCVJLY5NX1U",4,35,40,"N","Y"
"R2MFYBDUO0TNK1",1,20,23,"N","N"
"RU8JJKTA68XXQ",5,26,26,"N","Y"
"R3KTPRAMDWAMR0",5,163,174,"N","Y"
"R2RB4EA51HE8Z3",5,167,172,"N","N"
"RB64IYVHE7COX",5,34,40,"N","N"
"RY8EGYK64P9AB",5,27,28,"N","Y"
"R32UWFMWFZPUL6",5,55,59,"N","N"
"R125Z0S0LFFK0B",3,36,40,"N","Y"
"R2NN5IILZLYGYS",5,31,32,"N","Y"
"R103F3XGM5VED8",5,29,29,"N","Y"
"R3FXLO4I7CM7IP",1,21,21,"N","Y"
"RS0ZNEW4DASM4",5,128,132,"N","Y"
"R1IDOPQ1XHNBZF",1,30,35,"N","Y"
"RK9MS0OFG8TBG",1,91,112,"N","Y"
"RZLQZ1I96L0LL",5,45,46,"N","N"
"R23WOS6VVZS1IS",5,32,39,"N","N"
"R1U99PLZ7GXZ2F",5,159,167,"N","Y"
"RK3UH3L9TUUKC",5,46,59,"N","N"
"R1RAP3I1ORMVLB",5,23,25,"N","N"
"R3GMX4OAGH8MB0",1,23,23,"N","N"
"R2PEYHQEAVJI7C",5,40,51,"N","N"
"R195C1TND9RRDB",5,27,28,"N","Y"
"R2R0BRJY4BIHXS",5,24,25,"N","Y"
"R24WOQYUBZ1MTU",5,26,26,"N","Y"
"R9IYBTMY3CA2B",1,21,25,"N","Y"
"RTQ2Z9X88Y2X7",5,22,22,"N","Y"
"R3D8PPX8YLMG39",5,313,342,"N","N"
"RDW39B68O8BHF",5,97,100,"N","N"
"R34UCBRF8Y617B",5,48,53,"N","Y"
"R1GN7URAXPNXP7",4,18,21,"N","N"
"R2V600J40G8H73",5,109,115,"N","N"
"R2FWBUSE8SIYBP",1,41,46,"N","N"
"R3802GTAYFB81J",5,33,34,"N","Y"
"R84OEVLLI3ECR",5,155,167,"N","Y"
"R2M4NKXN3GCQBR",1,15,21,"N","Y"
"R2C893G73OKFKR",5,56,57,"N","Y"
"R7W4B7LW3Z2MT",5,33,34,"N","Y"
"R2L9DG8W560DUB",5,20,22,"N","Y"
"R1G5U4AVHCOEYP",3,43,47,"N","Y"
"R3UJIHQND2FFQ2",1,17,22,"N","Y"
"R1N75GSIDLZ04R",5,56,64,"N","Y"
"R2WP4I7D4M26FN",3,352,401,"N","N"
"R3J0KIDJG0HWCN",5,29,34,"N","Y"
"R1A31V24PP1T52",4,88,98,"N","N"
"R3530EUFSN0LAY",4,29,30,"N","Y"
"R16W708FGAI7IH",1,26,29,"N","Y"
"R2KQ30JUL4RUM1",4,33,36,"N","Y"
"R3RLC5V6VPN2HD",4,35,44,"N","N"
"R25ZNTAVTVL7A8",5,180,195,"N","Y"
"R3JQ65WYGTK46Q",4,52,58,"N","Y"
"R31ELB7GIT93VQ",5,93,100,"N","Y"
"R17QSV2RCEG3X9",5,20,22,"N","Y"
"R1S4B78HOGM6ZM",5,50,57,"N","Y"
"RUED4PJ9W857S",4,30,34,"N","Y"
"ROOB9EB0FQRI4",1,46,50,"N","Y"
"R1RASMDKXUB58L",5,40,71,"N","Y"
"R8OUM6CEE601",1,26,30,"N","Y"
"RGRBSAFZUNU38",5,14,22,"N","N"
"RQQFYP112LHR9",5,40,46,"N","Y"
"R17TX8KLQ4ZT3R",5,124,138,"N","Y"
"R2O9P93JY55WZP",5,50,54,"N","N"
"R2E41CBAQDXILF",5,108,109,"N","Y"
"R3GVCISR0RB8VD",2,16,32,"N","Y"
"R3RNVPWB6P098L",5,56,56,"N","N"
"R1H3B9DTH7ON28",5,19,21,"N","Y"
"R1VEVIXQGZ5NRY",2,19,23,"N","N"
"R1QLPL8HPJX7JF",2,20,21,"N","Y"
"RMC6NK8URX30A",4,20,23,"N","Y"
"R6B2ON23KYPMZ",1,93,114,"N","Y"
"R31771VBPRDVJS",4,75,83,"Y","N"
"RHBV1U7WOCNM8",5,30,32,"N","Y"
"R3GPGZODFZR9MF",5,53,56,"N","Y"
"R3HJ4Y56XT7O8Y",3,19,24,"N","Y"
"R1UXEUHR0RVKR",4,22,24,"N","N"
"R2ZELGJBHRZCD0",5,33,37,"N","Y"
"R16S6HGY23MG42",5,52,55,"N","Y"
"R181MVNAOR5R3V",4,116,123,"N","Y"
"R1Y24FSP68Z6DP",1,18,21,"N","Y"
"RILRQIEBJHY1V",1,24,26,"N","N"
"R3PVELG1TK6R7J",5,42,47,"N","Y"
"R83K07159XBL8",5,375,383,"N","Y"
"R2R0Q3NHCCP2S8",3,27,27,"N","Y"
"R3SUD6NYPR19Q9",3,30,30,"N","Y"
"R3LAE7ATPG10HQ",5,20,22,"N","Y"
"R18CT3ISEKZ9RR",2,34,43,"N","Y"
"RLPE473WZ7P8S",1,63,78,"N","Y"
"R2USAKHOXJ9DGE",5,50,52,"N","N"
"R58O4012MG5F",5,21,23,"N","Y"
"R3BKV1NVIBPOCC",5,20,21,"N","Y"
"R2D5KXATMZPPZJ",5,38,41,"N","Y"
"RUUPNQUJQ0RNM",1,19,25,"N","Y"
"R2X1B1OD3CWVUV",5,24,27,"N","N"
"RPUM2MEZB90UX",5,20,24,"N","Y"
"REESTLZ1IHLZP",4,11,21,"N","Y"
"R1018IT6V55S0F",5,23,23,"N","Y"
"R2OV37AI5SJ6GX",5,53,54,"N","Y"
"R2YJKNNLTDY36D",5,21,22,"N","Y"
"R3BK6WUK7DHIS4",5,46,48,"N","Y"
"R37OQERCFAR64S",4,80,87,"N","N"
"RO6Q6UPW31IGO",5,19,21,"N","N"
"R3KYYDJIWFXDW6",5,150,156,"N","Y"
"R2ABVXVOJES0KE",1,99,106,"N","Y"
"R38QNQVK5FQTAP",5,43,50,"N","N"
"R2VHO07BK545QT",1,25,27,"N","Y"
"RWIZHOAOJM97X",2,42,50,"N","Y"
"R2U41POIXOFMSB",5,21,21,"N","Y"
"R2ZKHK25RRWKDG",5,19,23,"N","Y"
"R2VULZ78AZQSEL",5,30,30,"N","Y"
"RTHMNCOKLEA1E",2,78,80,"N","Y"
"R1E9UGGS0NBBMA",2,28,33,"N","Y"
"R371GWMS4YMR6A",5,185,218,"N","Y"
"R32RL2C29E7GHU",5,26,32,"N","N"
"RTAWCNZY5C4GF",2,181,188,"N","N"
"RN2TARWGJSLGK",1,46,54,"N","Y"
"R2UVSS8WIE5F02",5,31,32,"N","Y"
"R3LI3W3X3HF58D",5,40,40,"N","Y"
"R1CF8JQNMLVNNW",2,36,53,"N","Y"
"R2KPVPOJIBQYJN",5,25,25,"N","Y"
"RLVE2TBXLEJNJ",1,63,73,"N","Y"
"RUF185CWWXFHO",5,22,22,"N","Y"
"R32950XYDGV86F",1,21,22,"N","Y"
"R39YL27GYQEPU0",5,87,98,"N","Y"
"R3N48Q2ZB20D8Z",3,50,54,"N","Y"
"R2BZ0OD4JLFSDE",5,20,21,"N","Y"
"R2P0SQ0RA7J550",5,233,247,"N","Y"
"R30FV66NW8ON6U",4,80,82,"N","Y"
"R1W8O83FGJLM57",1,34,38,"N","Y"
"R2PTCEIPHDNT5N",1,18,23,"N","Y"
"R37OBUCHUF7IBD",5,34,39,"N","Y"
"R33OW816WGF2FK",5,95,96,"N","Y"
"R4ANFOBP2GZKZ",5,27,30,"N","Y"
"R16WLT2F1ICY93",4,26,26,"N","Y"
"RUJS2YJTW8P1I",5,27,28,"N","N"
"R1KMI9CHOSCX0V",1,46,64,"N","Y"
"R3JTSU28T9IMQ0",5,67,68,"N","Y"
"RSXOV43EE980M",5,43,47,"N","Y"
"R2GK93KDTY9WWR",5,73,76,"N","Y"
"R2ELEZUTXPHLEX",4,139,151,"N","N"
"R70XOFY28R9T7",5,32,33,"N","N"
"R1SAOQ1H3EWD3V",5,24,25,"N","Y"
"R1TBYT2O51KIJT",5,22,23,"N","Y"
"R1DWJDM37SQ5TD",5,25,25,"N","Y"
"R3CRK842S2VXDW",5,64,74,"N","Y"
"R1SV9JQVB3WUZG",1,2375,2514,"N","N"
"RHWK7VFH3OO79",3,17,22,"N","Y"
"R2718EMPT6P7SW",5,134,140,"N","Y"
"R1Z6ON8OWV17Y5",5,143,182,"N","N"
"RBT5GDOSBG4DY",5,17,25,"N","N"
"R1JIVP15O4LMU3",3,95,132,"N","N"
"RS2Z24SPMAIWI",2,15,21,"N","Y"
"R1U9BHUN2VNYDK",1,32,37,"N","Y"
"R3MX269JV5J2JR",1,30,37,"N","Y"
"R2H3LJS5CR6MSL",5,21,25,"N","N"
"R21E3E6TKHYXP9",3,50,80,"N","Y"
"R1L0P6Z9NENTA1",5,114,115,"N","Y"
"R113VJBDUQL0XU",5,75,88,"N","Y"
"R2FRZX9X3N87WC",5,39,43,"N","Y"
"R8O8KM73GO190",5,21,28,"Y","N"
"R2AAXV74AQSM5J",1,18,23,"N","Y"
"R11MXRML7M8PC3",5,36,36,"N","Y"
"R3JDCZKPE0OQYV",4,117,132,"N","N"
"RMSTFM29ORRTO",5,19,21,"N","N"
"R1HG5LUR233CMP",5,27,32,"N","Y"
"R3N33WYOPCU3EK",4,79,83,"N","N"
"RMHTDAWCVWPUD",4,98,99,"N","Y"
"R18NZBLVF95WTK",5,25,27,"N","Y"
"R1U4NTW4QBN68P",5,74,84,"N","N"
"RJ1NVBC8QR5IM",1,20,24,"N","Y"
"R14W75P1GF5CCW",5,20,21,"N","N"
"R30XLX492QR84A",1,52,54,"N","N"
"RXD668B9HI5S6",2,177,198,"N","Y"
"R303TEGD2K2CV",5,25,25,"N","Y"
"R2AJLKRH7SBJHV",3,155,168,"N","Y"
"R31KCEJM3SVRYX",1,111,124,"N","N"
"R37YJUS4FL4NCF",1,60,66,"N","Y"
"R5EX6BX5E4V0Y",5,42,42,"N","Y"
"R1LESE5RTIEZSE",5,41,41,"N","Y"
"R1TP26N8IUW45I",5,79,83,"N","N"
"R1FEC1QID3H3EF",3,33,40,"N","N"
"R25PQ2FJ942X1S",2,16,21,"N","Y"
"R3R5Z85FVZFHHK",4,173,197,"N","N"
"R1Q1ZQMQV86JJ3",5,29,29,"N","Y"
"R2KDE82V792E5U",5,36,37,"N","N"
"R38I8IU1AMFN0P",5,20,22,"N","N"
"R1443Y6IWKW0RD",5,19,21,"N","Y"
"R2X88YKLL4KAPO",5,22,27,"N","N"
"R357X7PQO2YY3D",1,106,114,"N","Y"
"R22QA595909CC5",5,39,40,"N","Y"
"R3EYCKKI80RVNZ",5,28,30,"N","Y"
"R99EJMBG4KR61",4,36,39,"N","Y"
"R258MBUP46LBOV",3,172,187,"N","Y"
"RQCJL0H6U6QN5",5,34,37,"N","N"
"ROUDUFWEWP1Y8",5,24,24,"N","Y"
"R2K7U7LFBOWZ1B",1,35,44,"N","Y"
"R1J1Z3YEXOUUPC",5,32,37,"N","Y"
"R27S0DY4HEC1Z2",5,20,21,"N","N"
"RX4WHGAO7QP5W",5,25,25,"N","Y"
"R23CW92V6OKGIG",5,30,33,"N","Y"
"R3K433UVOIMFJ9",2,27,29,"N","Y"
"R252OXXEG8ZXYY",1,31,39,"N","Y"
"R30EGF0TXUHZNO",5,35,35,"N","Y"
"R7DDWLZSEHO7P",1,49,69,"N","Y"
"R3BDE0H7SZTHAD",4,19,21,"N","Y"
